Crop,Province,District,Year,Area_000_Hectares,Area_Percent_Share,Production_000_Tons,Production_Percent_Share
Maize,Balochistan,Nasirabad,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Nasirabad,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Jaffarabad,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Jaffarabad,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Kachhi,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Kachhi,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Bolan,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Bolan,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Jhal Magsi,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Jhal Magsi,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Kalat,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Kalat,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Mastung,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Mastung,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Khuzdar,2021-22,0.60,13.2,0.58,12.0
Maize,Balochistan,Khuzdar,2022-23,0.61,13.5,0.60,18.8
Maize,Balochistan,Awaran,2021-22,0.36,8.0,0.33,6.9
Maize,Balochistan,Awaran,2022-23,0.36,7.9,0.33,10.5
Maize,Balochistan,Kharan,2021-22,0.02,0.5,0.02,0.5
Maize,Balochistan,Kharan,2022-23,0.04,0.8,0.02,0.6
Maize,Balochistan,Washuk,2021-22,0.04,0.8,0.04,0.8
Maize,Balochistan,Washuk,2022-23,0.04,0.8,0.04,1.2
Maize,Balochistan,Lasbela,2021-22,0.55,12.2,0.69,14.2
Maize,Balochistan,Lasbela,2022-23,0.79,17.5,0.71,22.4
Maize,Balochistan,Turbat,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Turbat,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Panjgoor,2021-22,0.10,2.2,0.10,2.0
Maize,Balochistan,Panjgoor,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Gwadar,2021-22,0.00,0.0,0.00,0.0
Maize,Balochistan,Gwadar,2022-23,0.00,0.0,0.00,0.0
Maize,Balochistan,Total,2021-22,4.50,,4.84,
Maize,Balochistan,Total,2022-23,4.52,,3.18,
Bajra,Punjab,Attock,2021-22,1.01,0.7,1.05,0.6
Bajra,Punjab,Attock,2022-23,0.05,0.0,0.10,0.0
Bajra,Punjab,Rawalpindi,2021-22,3.24,2.4,2.71,1.5
Bajra,Punjab,Rawalpindi,2022-23,0.61,0.4,0.55,0.3
Bajra,Punjab,Islamabad,2021-22,0.24,0.2,0.25,0.1
Bajra,Punjab,Islamabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Jhelum,2021-22,17.86,13.0,27.12,15.3
Bajra,Punjab,Jhelum,2022-23,13.20,8.7,21.78,10.4
Bajra,Punjab,Chakwal,2021-22,0.10,0.1,0.17,0.1
Bajra,Punjab,Chakwal,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Sargodha,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Sargodha,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Khushab,2021-22,1.90,1.4,1.51,0.8
Bajra,Punjab,Khushab,2022-23,1.94,1.3,1.79,0.9
Bajra,Punjab,Mianwali,2021-22,20.16,14.7,21.41,12.0
Bajra,Punjab,Mianwali,2022-23,28.21,18.6,24.08,11.6
Bajra,Punjab,Bhakkar,2021-22,23.52,17.1,37.24,20.9
Bajra,Punjab,Bhakkar,2022-23,31.23,20.5,54.43,26.1
Bajra,Punjab,Faisalabad,2021-22,0.04,0.0,0.10,0.1
Bajra,Punjab,Faisalabad,2022-23,0.03,0.0,0.06,0.0
Bajra,Punjab,Toba Tek Singh,2021-22,4.48,3.3,8.91,5.0
Bajra,Punjab,Toba Tek Singh,2022-23,8.48,5.6,14.04,6.7
Bajra,Punjab,Jhang,2021-22,0.01,0.0,0.02,0.0
Bajra,Punjab,Jhang,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Chiniot,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Chiniot,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Gujrat,2021-22,37.98,27.6,44.91,25.3
Bajra,Punjab,Gujrat,2022-23,33.74,22.2,36.72,17.6
Bajra,Punjab,M.B. Din,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,M.B. Din,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Sialkot,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Sialkot,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Narowal,2021-22,5.38,3.9,9.06,5.1
Bajra,Punjab,Narowal,2022-23,12.54,8.2,27.16,13.0
Bajra,Punjab,Gujranwala,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Gujranwala,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Hafizabad,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Hafizabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Sheikhupura,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Sheikhupura,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Nankana Sahib,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Nankana Sahib,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Lahore,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Lahore,2022-23,0.01,0.0,0.02,0.0
Bajra,Punjab,Kasur,2021-22,1.25,0.9,1.97,1.1
Bajra,Punjab,Kasur,2022-23,2.31,1.5,4.19,2.0
Bajra,Punjab,Okara,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Okara,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Sahiwal,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Sahiwal,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Pakpattan,2021-22,0.01,0.0,0.02,0.0
Bajra,Punjab,Pakpattan,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Multan,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Multan,2022-23,0.11,0.1,0.22,0.1
Bajra,Punjab,Lodhran,2021-22,0.03,0.0,0.06,0.0
Bajra,Punjab,Lodhran,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Khanewal,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Khanewal,2022-23,0.21,0.1,0.25,0.1
Bajra,Punjab,Vehari,2021-22,0.16,0.1,0.38,0.2
Bajra,Punjab,Vehari,2022-23,0.51,0.3,1.19,0.6
Bajra,Punjab,M. Garh,2021-22,1.46,1.1,2.76,1.6
Bajra,Punjab,M. Garh,2022-23,1.28,0.8,2.00,1.0
Bajra,Punjab,Layyah,2021-22,16.35,11.9,15.46,8.7
Bajra,Punjab,Layyah,2022-23,9.74,6.4,9.43,4.5
Bajra,Punjab,D.G. Khan,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,D.G. Khan,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Rajanpur,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Rajanpur,2022-23,0.49,0.3,0.24,0.1
Bajra,Punjab,Bahawalpur,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Bahawalpur,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Rahimyar Khan,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Rahimyar Khan,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Bahawalnagar,2021-22,2.42,1.8,2.66,1.5
Bajra,Punjab,Bahawalnagar,2022-23,7.38,4.9,10.15,4.9
Bajra,Punjab,Total,2021-22,137.59,,177.75,
Bajra,Punjab,Total,2022-23,152.08,,208.39,
Bajra,Sindh,Khairpur,2021-22,0.20,0.2,0.16,0.4
Bajra,Sindh,Khairpur,2022-23,0.10,0.1,0.08,0.2
Bajra,Sindh,Ghotki,2021-22,0.01,0.0,0.01,0.0
Bajra,Sindh,Ghotki,2022-23,0.02,0.0,0.01,0.0
Bajra,Sindh,Sukkur,2021-22,0.02,0.0,0.02,0.0
Bajra,Sindh,Sukkur,2022-23,0.02,0.0,0.02,0.0
Bajra,Sindh,N. Feroze,2021-22,0.02,0.0,0.02,0.0
Bajra,Sindh,N. Feroze,2022-23,0.01,0.0,0.01,0.0
Bajra,Sindh,Shaheed Benazir Abad,2021-22,0.07,0.1,0.04,0.1
Bajra,Sindh,Shaheed Benazir Abad,2022-23,0.04,0.0,0.02,0.0
Bajra,Sindh,Jacobabad,2021-22,0.00,0.0,0.00,0.0
Bajra,Sindh,Jacobabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Kashmore,2021-22,0.00,0.0,0.00,0.0
Bajra,Sindh,Kashmore,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Shikarpur,2021-22,0.00,0.0,0.00,0.0
Bajra,Sindh,Shikarpur,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Larkana,2021-22,0.00,0.0,0.00,0.0
Bajra,Sindh,Larkana,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Kambar Shahdat Kot,2021-22,0.00,0.0,0.00,0.0
Bajra,Sindh,Kambar Shahdat Kot,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Sanghar,2021-22,0.26,0.3,0.15,0.3
Bajra,Sindh,Sanghar,2022-23,0.27,0.3,0.16,0.4
Bajra,Sindh,Tharparkar,2021-22,81.10,96.4,43.21,95.4
Bajra,Sindh,Tharparkar,2022-23,82.38,97.9,43.97,97.5
Bajra,Sindh,Mirpurkhas,2021-22,0.46,0.5,0.26,0.6
Bajra,Sindh,Mirpurkhas,2022-23,0.25,0.3,0.14,0.3
Bajra,Sindh,Umarkot,2021-22,0.21,0.2,0.12,0.3
Bajra,Sindh,Umarkot,2022-23,0.20,0.2,0.11,0.2
Bajra,Sindh,Dadu,2021-22,0.00,0.0,0.00,0.0
Bajra,Sindh,Dadu,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Jamshoro,2021-22,0.45,0.5,0.35,0.8
Bajra,Sindh,Jamshoro,2022-23,0.17,0.2,0.13,0.3
Bajra,Sindh,Hyderabad,2021-22,0.03,0.0,0.02,0.0
Bajra,Sindh,Hyderabad,2022-23,0.01,0.0,0.01,0.0
Bajra,Sindh,Matiari,2021-22,0.51,0.6,0.40,0.9
Bajra,Sindh,Matiari,2022-23,0.16,0.2,0.12,0.3
Bajra,Sindh,Tando Allahyar,2021-22,0.31,0.4,0.20,0.4
Bajra,Sindh,Tando Allahyar,2022-23,0.15,0.2,0.10,0.2
Bajra,Sindh,T.M.Khan,2021-22,0.00,0.0,0.00,0.0
Bajra,Sindh,T.M.Khan,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Badin,2021-22,0.44,0.5,0.28,0.6
Bajra,Sindh,Badin,2022-23,0.30,0.4,0.19,0.4
Bajra,Sindh,Thatta,2021-22,0.06,0.1,0.05,0.1
Bajra,Sindh,Thatta,2022-23,0.06,0.1,0.04,0.1
Bajra,Sindh,Karachi,2021-22,0.00,0.0,0.00,0.0
Bajra,Sindh,Karachi,2022-23,0.00,0.0,0.00,0.0
Bajra,Sindh,Total,2021-22,84.15,,45.28,
Bajra,Sindh,Total,2022-23,84.13,,45.11,
Bajra,Kpk,Bannu,2021-22,0.03,1.0,0.02,1.2
Bajra,Kpk,Bannu,2022-23,0.02,1.3,0.02,1.5
Bajra,Kpk,Lakki Marwat,2021-22,0.03,1.0,0.04,2.1
Bajra,Kpk,Lakki Marwat,2022-23,0.03,1.4,0.04,2.7
Bajra,Kpk,D.Ikhan,2021-22,1.31,48.8,0.71,41.1
Bajra,Kpk,D.Ikhan,2022-23,0.48,25.7,0.26,19.9
Bajra,Kpk,Tank,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Tank,2022-23,0.06,3.1,0.03,2.4
Bajra,Kpk,Abbottabad,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Abbottabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Battagram,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Battagram,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Haripur,2021-22,0.04,1.6,0.05,3.1
Bajra,Kpk,Haripur,2022-23,0.05,2.6,0.06,4.6
Bajra,Kpk,Kohistan,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Kohistan,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Mansehra,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Mansehra,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Kohat,2021-22,0.17,6.4,0.08,4.6
Bajra,Kpk,Kohat,2022-23,0.18,9.7,0.08,6.5
Bajra,Kpk,Karak,2021-22,0.69,25.6,0.34,19.9
Bajra,Kpk,Karak,2022-23,0.61,32.6,0.32,24.9
Bajra,Kpk,Hangu,2021-22,0.04,1.3,0.02,1.1
Bajra,Kpk,Hangu,2022-23,0.07,3.5,0.03,2.6
Bajra,Kpk,Mardan,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Mardan,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Sawabi,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Sawabi,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Bunir,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Bunir,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Chitral,2021-22,0.07,2.6,0.07,3.8
Bajra,Kpk,Chitral,2022-23,0.07,3.7,0.06,4.4
Bajra,Kpk,Malakand,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Malakand,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Dir Lower,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Dir Lower,2022-23,0.00,0.0,0.00,0.0
Bajra,Kpk,Dir Upper,2021-22,0.00,0.0,0.00,0.0
Bajra,Kpk,Dir Upper,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Shangla,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Shangla,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Swat,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Swat,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Peshawar,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Peshawar,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Charsada,2021-22,0.04,1.6,0.01,0.8
Bajra,Unknown,Charsada,2022-23,0.05,2.5,0.02,0.8
Bajra,Unknown,Nowshera,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Nowshera,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Bajour,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Bajour,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Khyber,2021-22,0.16,6.0,0.23,12.3
Bajra,Unknown,Khyber,2022-23,0.15,8.2,0.23,12.1
Bajra,Unknown,Kurram,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Kurram,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Muhmand,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Muhmand,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,N. Waziristan,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,N. Waziristan,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,S. Waziristan,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,S. Waziristan,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,Oriakzai,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,Oriakzai,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,SD Bannu,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,SD Bannu,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,SD D.I. Khan,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,SD D.I. Khan,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,SD Hassan Khel,2021-22,0.00,0.0,0.00,0.0
Bajra,Unknown,SD Hassan Khel,2022-23,0.00,0.0,0.00,0.0
Bajra,Unknown,SD Kohat,2021-22,0.11,4.2,0.16,8.4
Bajra,Unknown,SD Kohat,2022-23,0.11,5.8,0.15,8.3
Bajra,Unknown,Total,2021-22,2.68,,1.73,
Bajra,Unknown,Total,2022-23,1.86,,1.29,
Bajra,Balochistan,Quetta,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Quetta,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Pishin,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Pishin,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,K. Abdullah,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,K. Abdullah,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Chagai,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Chagai,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Nushki,2021-22,0.02,0.9,0.00,0.0
Bajra,Balochistan,Nushki,2022-23,0.02,0.9,0.01,0.6
Bajra,Balochistan,Loralai,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Loralai,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Musa Khail,2021-22,0.30,13.8,0.19,12.7
Bajra,Balochistan,Musa Khail,2022-23,0.28,10.8,0.15,10.6
Bajra,Balochistan,Barkhan,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Barkhan,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Zhob,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Zhob,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Sherani,2021-22,0.05,2.2,0.00,0.0
Bajra,Balochistan,Sherani,2022-23,0.05,1.8,0.04,2.5
Bajra,Balochistan,Killa Saifullah,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Killa Saifullah,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Sibi,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Sibi,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Harnai,2021-22,0.07,3.0,0.06,4.1
Bajra,Balochistan,Harnai,2022-23,0.05,1.8,0.04,2.8
Bajra,Balochistan,Ziarat,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Ziarat,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Kohlu,2021-22,0.14,6.4,0.08,5.0
Bajra,Balochistan,Kohlu,2022-23,0.20,7.8,0.09,6.2
Bajra,Balochistan,Dera Bughti,2021-22,1.11,50.8,0.77,51.0
Bajra,Balochistan,Dera Bughti,2022-23,1.55,60.8,0.78,55.4
Bajra,Balochistan,Nasirabad,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Nasirabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Jaffarabad,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Jaffarabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Kachhi,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Kachhi,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Jhal Magsi,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Jhal Magsi,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Kalat,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Kalat,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Mastung,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Mastung,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Khuzdar,2021-22,0.26,11.9,0.23,15.4
Bajra,Balochistan,Khuzdar,2022-23,0.27,10.6,0.24,17.0
Bajra,Balochistan,Awaran,2021-22,0.05,2.2,0.04,2.9
Bajra,Balochistan,Awaran,2022-23,0.05,2.0,0.05,3.3
Bajra,Balochistan,Kharan,2021-22,0.02,0.9,0.02,1.2
Bajra,Balochistan,Kharan,2022-23,0.02,0.9,0.00,0.0
Bajra,Balochistan,Washuk,2021-22,0.03,1.1,0.02,1.5
Bajra,Balochistan,Washuk,2022-23,0.03,1.0,0.02,1.6
Bajra,Balochistan,Lasbela,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Lasbela,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Turbat,2021-22,0.00,0.0,0.00,0.0
Bajra,Balochistan,Turbat,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Panjgoor,2021-22,0.11,5.0,0.08,5.6
Bajra,Balochistan,Panjgoor,2022-23,0.00,0.0,0.00,0.0
Bajra,Balochistan,Gwadar,2021-22,0.04,1.7,0.01,0.5
Bajra,Balochistan,Gwadar,2022-23,0.04,1.7,0.00,0.1
Bajra,Balochistan,Total,2021-22,2.19,,1.50,
Bajra,Balochistan,Total,2022-23,2.55,,1.41,
Bajra,Punjab,Attock,2021-22,1.42,3.8,0.71,2.4
Bajra,Punjab,Attock,2022-23,0.58,3.0,0.19,0.8
Bajra,Punjab,Rawalpindi,2021-22,0.91,2.4,0.49,1.6
Bajra,Punjab,Rawalpindi,2022-23,1.19,6.1,1.03,4.3
Bajra,Punjab,Islamabad,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Islamabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Jhelum,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Jhelum,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Chakwal,2021-22,4.80,12.8,0.91,3.0
Bajra,Punjab,Chakwal,2022-23,1.44,7.4,0.55,2.3
Bajra,Punjab,Sargodha,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Sargodha,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Khushab,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Khushab,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Mianwali,2021-22,1.82,4.8,1.12,3.7
Bajra,Punjab,Mianwali,2022-23,2.10,10.8,1.45,6.1
Bajra,Punjab,Bhakkar,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Bhakkar,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Faisalabad,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Faisalabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Toba Tek Singh,2021-22,10.92,29.1,13.33,44.5
Bajra,Punjab,Toba Tek Singh,2022-23,6.13,31.5,11.68,48.7
Bajra,Punjab,Jhang,2021-22,0.38,1.0,0.31,1.0
Bajra,Punjab,Jhang,2022-23,0.34,1.8,0.60,2.5
Bajra,Punjab,Chiniot,2021-22,1.26,3.4,1.14,3.8
Bajra,Punjab,Chiniot,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Gujrat,2021-22,1.33,3.5,1.15,3.8
Bajra,Punjab,Gujrat,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,M.B. Din,2021-22,2.50,6.7,2.03,6.8
Bajra,Punjab,M.B. Din,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Sialkot,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Sialkot,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Narowal,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Narowal,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Gujranwala,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Gujranwala,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Hafizabad,2021-22,2.15,5.7,1.30,4.3
Bajra,Punjab,Hafizabad,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Sheikhupura,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Sheikhupura,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Nankana Sahib,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Nankana Sahib,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Lahore,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Lahore,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Kasur,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Kasur,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Okara,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Okara,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Sahiwal,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Sahiwal,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Pakpattan,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Pakpattan,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Multan,2021-22,0.99,2.6,0.59,2.0
Bajra,Punjab,Multan,2022-23,0.82,4.2,0.52,2.2
Bajra,Punjab,Lodhran,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Lodhran,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Khanewal,2021-22,1.52,4.1,0.87,2.9
Bajra,Punjab,Khanewal,2022-23,0.94,4.8,0.56,2.3
Bajra,Punjab,Vehari,2021-22,3.52,9.4,4.03,13.4
Bajra,Punjab,Vehari,2022-23,3.23,16.6,6.33,26.4
Bajra,Punjab,M. Garh,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,M. Garh,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Layyah,2021-22,0.95,2.5,0.40,1.3
Bajra,Punjab,Layyah,2022-23,0.76,3.9,0.30,1.2
Bajra,Punjab,D.G. Khan,2021-22,0.93,2.5,0.00,0.0
Bajra,Punjab,D.G. Khan,2022-23,0.91,4.7,0.31,1.3
Bajra,Punjab,Rajanpur,2021-22,1.65,4.4,1.24,4.1
Bajra,Punjab,Rajanpur,2022-23,1.03,5.3,0.46,1.9
Bajra,Punjab,Bahawalpur,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Bahawalpur,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Rahimyar Khan,2021-22,0.43,1.1,0.34,1.1
Bajra,Punjab,Rahimyar Khan,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Bahawalnagar,2021-22,0.00,0.0,0.00,0.0
Bajra,Punjab,Bahawalnagar,2022-23,0.00,0.0,0.00,0.0
Bajra,Punjab,Total,2021-22,37.47,,29.96,
Bajra,Punjab,Total,2022-23,19.48,,23.98,
Bajra,Sindh,Khairpur,2021-22,3.71,35.5,3.72,36.8
Bajra,Sindh,Khairpur,2022-23,3.28,41.2,3.27,43.4
Bajra,Sindh,Ghotki,2021-22,0.04,0.4,0.05,0.5
Bajra,Sindh,Ghotki,2022-23,0.05,0.6,0.05,0.7
Bajra,Sindh,Sukkur,2021-22,1.72,16.4,1.63,16.2
Bajra,Sindh,Sukkur,2022-23,1.74,21.9,1.65,21.8
Bajra,Sindh,N. Feroze,2021-22,0.21,2.0,0.22,2.2
Bajra,Sindh,N. Feroze,2022-23,0.17,2.1,0.18,2.3
